Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/15-Aug-07_46.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2334333135
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/15-Aug-07_46.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
4720000	-14.481173	971	1	6	'Z Z 0 Z Z Z 0 0 0 0 Z 0 	0.000000	0.000000	36.209018	0.000000	0.000000	0.000000	36.209018	36.209018	36.209018	36.209018	0.000000	36.209018	0.000000	0.000000	0.998302	0.001698	
4721000	-15.081647	22	1	4	'0 0 Z Z 0 0 0 0 0 Z 0 Z 	27.205633	27.205633	0.000000	0.000000	27.205633	27.205633	27.205633	27.205633	27.205633	0.000000	27.205633	0.000000	0.000004	0.000004	0.999991	0.000000	
4722000	-14.736976	76	1	4	'Z Z 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.000000	20.670485	0.000000	20.670485	20.670485	20.670485	20.670485	20.670485	0.000000	20.670485	20.670485	0.000000	0.000031	0.999938	0.000031	
4723000	-14.986077	79	1	3	'0 Z Z 0 0 0 0 0 0 Z 0 0 	28.548086	0.000000	0.000000	28.548086	28.548086	28.548086	28.548086	28.548086	28.548086	0.000000	28.548086	28.548086	0.000000	0.000000	0.999999	0.000001	
4724000	-17.594211	552	1	4	'Z 0 0 0 Z Z 0 0 0 0 Z 0 	0.000000	9.607405	9.607405	9.607405	0.000000	0.000000	9.607405	9.607405	9.607405	9.607405	0.000000	9.607405	0.000125	0.000000	0.998024	0.001852	
4725000	-14.196963	78	1	6	'Z Z Z 0 Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	31.535843	0.000000	31.535843	31.535843	31.535843	31.535843	0.000000	0.000000	31.535843	0.000000	0.000000	0.998801	0.001199	
4726000	-14.972879	1	1	2	'0 0 Z 0 0 Z 0 0 0 0 0 0 	23.530521	23.530521	0.000000	23.530521	23.530521	0.000000	23.530521	23.530521	23.530521	23.530521	23.530521	23.530521	0.000000	0.000001	0.999998	0.000000	
4727000	-15.556398	436	1	6	'Z Z Z Z 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	21.612265	21.612265	21.612265	21.612265	21.612265	0.000000	0.000000	21.612265	0.000000	0.000036	0.995463	0.004501	
4728000	-13.315740	144	1	2	'0 0 0 Z 0 0 0 0 0 0 Z 0 	35.064255	35.064255	35.064255	0.000000	35.064255	35.064255	35.064255	35.064255	35.064255	35.064255	0.000000	35.064255	0.000010	0.000004	0.999917	0.000069	
4729000	-15.562697	885	1	6	'0 Z Z Z 0 Z 0 0 0 Z 0 Z 	14.990730	0.000000	0.000000	0.000000	14.990730	0.000000	14.990730	14.990730	14.990730	0.000000	14.990730	0.000000	0.000000	0.000003	0.999997	0.000000	
4730000	-13.001912	624	1	7	'Z Z Z Z 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	45.156865	0.000000	45.156865	45.156865	45.156865	45.156865	0.000000	0.000000	0.000000	0.000029	0.999971	0.000000	
4731000	-15.889933	545	1	7	'Z 0 Z Z Z Z 0 0 0 Z 0 Z 	0.000000	16.973186	0.000000	0.000000	0.000000	0.000000	16.973186	16.973186	16.973186	0.000000	16.973186	0.000000	0.000001	0.000000	0.999999	0.000000	
4732000	-13.101340	485	1	6	'0 Z Z Z Z 0 0 0 0 Z 0 Z 	44.292527	0.000000	0.000000	0.000000	0.000000	44.292527	44.292527	44.292527	44.292527	0.000000	44.292527	0.000000	0.000000	0.000000	1.000000	0.000000	
4733000	-13.792882	807	1	6	'Z Z Z Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	33.202429	33.202429	33.202429	33.202429	33.202429	33.202429	0.000000	0.000000	0.000000	1.000000	0.000000	
4734000	-13.058969	800	1	4	'Z 0 Z Z 0 Z 0 0 0 0 0 0 	0.000000	51.932717	0.000000	0.000000	51.932717	0.000000	51.932717	51.932717	51.932717	51.932717	51.932717	51.932717	0.000049	0.000046	0.996148	0.003757	
4735000	-13.593110	964	1	6	'Z Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	48.817059	48.817059	48.817059	48.817059	48.817059	48.817059	0.000000	0.000000	0.000000	0.000017	0.999983	0.000000	
4736000	-14.254874	1	1	3	'0 0 Z Z 0 Z 0 0 0 0 0 0 	31.959876	31.959876	0.000000	0.000000	31.959876	0.000000	31.959876	31.959876	31.959876	31.959876	31.959876	31.959876	0.000001	0.000002	0.999997	0.000001	
4737000	-16.497494	165	2	4	'1 1 1 0 Z Z 1 1 1 Z 1 Z 	13.176953	13.176953	13.176953	1.257740	0.000000	0.000000	13.176953	13.176953	13.176953	0.000000	13.176953	0.000000	0.000000	0.000000	1.000000	0.000000	
4738000	-18.014828	666	1	4	'0 0 0 Z Z Z 0 0 0 0 0 Z 	9.086973	9.086973	9.086973	0.000000	0.000000	0.000000	9.086973	9.086973	9.086973	9.086973	9.086973	0.000000	0.000008	0.000000	0.999992	0.000000	
4739000	-13.675312	394	1	2	'0 0 Z 0 0 Z 0 0 0 0 0 0 	41.738384	41.738384	0.000000	41.738384	41.738384	0.000000	41.738384	41.738384	41.738384	41.738384	41.738384	41.738384	0.000005	0.000005	0.999985	0.000005	
4740000	-15.588295	685	1	4	'0 Z 0 0 Z Z 0 0 0 0 0 Z 	22.048443	0.000000	22.048443	22.048443	0.000000	0.000000	22.048443	22.048443	22.048443	22.048443	22.048443	0.000000	0.000000	0.000000	1.000000	0.000000	
4741000	-14.852510	937	1	5	'Z 0 Z 0 Z Z 0 0 0 0 Z 0 	0.000000	18.848642	0.000000	18.848642	0.000000	0.000000	18.848642	18.848642	18.848642	18.848642	0.000000	18.848642	0.000004	0.000000	0.998280	0.001716	
4742000	-15.211447	228	1	2	'0 Z 0 0 0 0 0 0 0 Z 0 0 	19.823957	0.000000	19.823957	19.823957	19.823957	19.823957	19.823957	19.823957	19.823957	0.000000	19.823957	19.823957	0.000000	0.000019	0.998414	0.001566	
4743000	-17.269878	963	1	3	'Z 0 0 0 0 0 0 0 0 Z 0 Z 	0.000000	11.124132	11.124132	11.124132	11.124132	11.124132	11.124132	11.124132	11.124132	0.000000	11.124132	0.000000	0.000004	0.000002	0.999995	0.000000	
4744000	-15.106750	942	1	5	'0 Z 0 Z Z Z 0 0 0 0 0 Z 	25.681125	0.000000	25.681125	0.000000	0.000000	0.000000	25.681125	25.681125	25.681125	25.681125	25.681125	0.000000	0.000000	0.000000	1.000000	0.000000	
4745000	-14.514429	541	1	6	'0 0 Z Z Z 0 0 0 0 Z Z Z 	30.244032	30.244032	0.000000	0.000000	0.000000	30.244032	30.244032	30.244032	30.244032	0.000000	0.000000	0.000000	0.000001	0.000000	0.999999	0.000000	
4746000	-14.431762	100	1	0	'0 0 0 0 0 0 0 0 0 0 0 0 	36.433154	36.433154	36.433154	36.433154	36.433154	36.433154	36.433154	36.433154	36.433154	36.433154	36.433154	36.433154	0.000042	0.000021	0.999106	0.000831	
4747000	-13.962735	56	1	4	'Z 0 0 Z Z 0 0 0 0 0 0 Z 	0.000000	38.573808	38.573808	0.000000	0.000000	38.573808	38.573808	38.573808	38.573808	38.573808	38.573808	0.000000	0.000143	0.000000	0.999857	0.000000	
4748000	-12.561595	656	1	5	'0 0 Z 0 Z Z 0 0 0 Z Z 0 	56.820792	56.820792	0.000000	56.820792	0.000000	0.000000	56.820792	56.820792	56.820792	0.000000	0.000000	56.820792	0.000019	0.000000	0.997864	0.002117	
4749000	-13.241202	52	1	5	'Z Z 0 Z Z Z 0 0 0 0 0 0 	0.000000	0.000000	54.765712	0.000000	0.000000	0.000000	54.765712	54.765712	54.765712	54.765712	54.765712	54.765712	0.000000	0.000000	0.998407	0.001593	
4750000	-13.862310	483	1	3	'Z 0 Z 0 0 0 0 0 0 0 0 Z 	0.000000	38.934025	0.000000	38.934025	38.934025	38.934025	38.934025	38.934025	38.934025	38.934025	38.934025	0.000000	0.000007	0.000012	0.999981	0.000000	
4751000	-15.607078	307	1	1	'0 0 0 0 0 0 0 0 0 0 0 Z 	16.451537	16.451537	16.451537	16.451537	16.451537	16.451537	16.451537	16.451537	16.451537	16.451537	16.451537	0.000000	0.000001	0.000000	0.999999	0.000000	
4752000	-20.317146	746	1	8	'Z Z Z 0 Z Z Z 0 0 0 Z Z 	0.000000	0.000000	0.000000	16.361865	0.000000	0.000000	0.000000	16.361865	16.361865	16.361865	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4753000	-14.917030	303	1	6	'0 Z 0 Z 0 Z 0 0 0 Z Z Z 	29.252226	0.000000	29.252226	0.000000	29.252226	0.000000	29.252226	29.252226	29.252226	0.000000	0.000000	0.000000	0.000000	0.000004	0.999996	0.000000	
4754000	-16.023554	15	1	5	'0 Z 0 Z 0 Z 0 0 0 Z Z 0 	17.390134	0.000000	17.390134	0.000000	17.390134	0.000000	17.390134	17.390134	17.390134	0.000000	0.000000	17.390134	0.000000	0.000020	0.999960	0.000020	
4755000	-13.563446	34	1	6	'Z 0 Z Z 0 Z 0 0 0 0 Z Z 	0.000000	42.505053	0.000000	0.000000	42.505053	0.000000	42.505053	42.505053	42.505053	42.505053	0.000000	0.000000	0.000028	0.000026	0.999945	0.000000	
4756000	-14.346514	522	2	6	'Z Z 0 Z Z Z 0 0 0 1 1 Z 	0.000000	0.000000	30.698304	0.000000	0.000000	0.000000	30.698304	30.698304	30.698304	41.069247	41.069247	0.000000	0.000000	0.000000	1.000000	0.000000	
4757000	-16.841058	854	1	8	'Z Z Z 0 Z Z Z 0 0 0 Z Z 	0.000000	0.000000	0.000000	36.353332	0.000000	0.000000	0.000000	36.353332	36.353332	36.353332	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4758000	-15.163641	271	1	4	'Z Z Z 0 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	29.402378	29.402378	0.000000	29.402378	29.402378	29.402378	29.402378	29.402378	29.402378	0.000000	0.000068	0.999851	0.000081	
4759000	-14.239075	488	1	5	'0 Z Z 0 Z 0 0 0 0 Z 0 Z 	25.372764	0.000000	0.000000	25.372764	0.000000	25.372764	25.372764	25.372764	25.372764	0.000000	25.372764	0.000000	0.000000	0.000000	1.000000	0.000000	
4760000	-14.543931	347	1	3	'0 0 0 0 0 Z 0 0 0 Z 0 Z 	43.769800	43.769800	43.769800	43.769800	43.769800	0.000000	43.769800	43.769800	43.769800	0.000000	43.769800	0.000000	0.000045	0.000012	0.999942	0.000000	
4761000	-14.365723	885	1	6	'Z Z 0 Z Z Z 0 0 0 0 Z 0 	0.000000	0.000000	23.955150	0.000000	0.000000	0.000000	23.955150	23.955150	23.955150	23.955150	0.000000	23.955150	0.000000	0.000000	0.998195	0.001805	
4762000	-15.050362	280	1	1	'0 0 Z 0 0 0 0 0 0 0 0 0 	19.448703	19.448703	0.000000	19.448703	19.448703	19.448703	19.448703	19.448703	19.448703	19.448703	19.448703	19.448703	0.000003	0.000005	0.999769	0.000223	
4763000	-13.980913	155	1	4	'0 Z Z 0 Z 0 0 0 0 Z 0 0 	31.749390	0.000000	0.000000	31.749390	0.000000	31.749390	31.749390	31.749390	31.749390	0.000000	31.749390	31.749390	0.000000	0.000000	0.999980	0.000020	
4764000	-14.065006	525	1	3	'Z 0 0 Z 0 0 0 0 0 Z 0 0 	0.000000	31.333907	31.333907	0.000000	31.333907	31.333907	31.333907	31.333907	31.333907	0.000000	31.333907	31.333907	0.000451	0.000016	0.999206	0.000327	
4765000	-14.246405	881	1	3	'0 0 Z 0 0 0 0 0 0 Z Z 0 	38.691077	38.691077	0.000000	38.691077	38.691077	38.691077	38.691077	38.691077	38.691077	0.000000	0.000000	38.691077	0.000011	0.000033	0.997844	0.002112	
4766000	-14.005582	361	1	4	'0 Z 0 Z 0 Z 0 0 0 Z 0 0 	37.214212	0.000000	37.214212	0.000000	37.214212	0.000000	37.214212	37.214212	37.214212	0.000000	37.214212	37.214212	0.000000	0.000014	0.999564	0.000422	
4767000	-13.347260	587	1	4	'0 0 0 Z 0 0 0 0 0 Z Z Z 	50.477271	50.477271	50.477271	0.000000	50.477271	50.477271	50.477271	50.477271	50.477271	0.000000	0.000000	0.000000	0.000238	0.000027	0.999735	0.000000	
4768000	-16.774704	284	1	3	'0 0 0 Z Z 0 0 0 0 Z 0 0 	10.802308	10.802308	10.802308	0.000000	0.000000	10.802308	10.802308	10.802308	10.802308	0.000000	10.802308	10.802308	0.000013	0.000000	0.999674	0.000314	
4769000	-14.387296	625	1	6	'Z Z 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	31.066755	0.000000	31.066755	0.000000	31.066755	31.066755	31.066755	0.000000	0.000000	31.066755	0.000000	0.000003	0.999783	0.000214	
4770000	-16.180554	889	1	3	'0 0 0 0 Z Z 0 0 0 Z 0 0 	11.983881	11.983881	11.983881	11.983881	0.000000	0.000000	11.983881	11.983881	11.983881	0.000000	11.983881	11.983881	0.000000	0.000000	1.000000	0.000000	
4771000	-15.663943	924	1	4	'Z Z Z 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	20.060475	20.060475	20.060475	20.060475	20.060475	20.060475	20.060475	0.000000	20.060475	0.000000	0.000001	0.999997	0.000002	
4772000	-15.095266	293	1	4	'Z Z Z 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	24.068990	24.068990	24.068990	24.068990	24.068990	24.068990	24.068990	0.000000	24.068990	0.000000	0.000017	0.998106	0.001877	
4773000	-13.448968	880	1	3	'0 0 Z Z 0 Z 0 0 0 0 0 0 	44.713312	44.713312	0.000000	0.000000	44.713312	0.000000	44.713312	44.713312	44.713312	44.713312	44.713312	44.713312	0.000032	0.000031	0.995099	0.004839	
4774000	-15.069316	677	1	4	'Z 0 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	29.327204	29.327204	0.000000	29.327204	0.000000	29.327204	29.327204	29.327204	29.327204	0.000000	29.327204	0.000000	0.000000	0.999999	0.000000	
4775000	-16.189415	288	1	5	'Z Z Z Z Z 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	18.151350	18.151350	18.151350	18.151350	18.151350	18.151350	18.151350	0.000000	0.000000	0.999609	0.000391	
4776000	-13.623004	103	1	3	'0 0 0 Z 0 Z 0 0 0 0 Z 0 	45.135262	45.135262	45.135262	0.000000	45.135262	0.000000	45.135262	45.135262	45.135262	45.135262	0.000000	45.135262	0.000066	0.000017	0.998517	0.001400	
4777000	-14.923525	608	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	21.759095	21.759095	21.759095	21.759095	21.759095	21.759095	21.759095	21.759095	21.759095	0.000000	0.000000	0.000035	0.000015	0.999950	0.000000	
4778000	-14.263014	333	1	4	'0 0 Z 0 Z Z 0 0 0 0 Z 0 	28.240396	28.240396	0.000000	28.240396	0.000000	0.000000	28.240396	28.240396	28.240396	28.240396	0.000000	28.240396	0.000010	0.000000	0.998774	0.001216	
4779000	-15.562511	17	1	2	'0 0 0 0 0 0 0 0 0 Z Z 0 	19.638604	19.638604	19.638604	19.638604	19.638604	19.638604	19.638604	19.638604	19.638604	0.000000	0.000000	19.638604	0.000055	0.000009	0.999231	0.000705	
4780000	-13.812903	784	1	6	'0 0 Z Z Z Z 0 0 0 Z 0 Z 	43.299452	43.299452	0.000000	0.000000	0.000000	0.000000	43.299452	43.299452	43.299452	0.000000	43.299452	0.000000	0.000001	0.000000	0.999999	0.000000	
4781000	-13.101519	793	1	4	'Z Z 0 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	37.894326	37.894326	37.894326	37.894326	37.894326	37.894326	37.894326	37.894326	0.000000	0.000000	0.000000	0.000015	0.999985	0.000000	
4782000	-14.071885	540	1	1	'0 0 Z 0 0 0 0 0 0 0 0 0 	35.560548	35.560548	0.000000	35.560548	35.560548	35.560548	35.560548	35.560548	35.560548	35.560548	35.560548	35.560548	0.000017	0.000034	0.998520	0.001430	
4783000	-14.624821	146	1	3	'Z 0 0 Z 0 0 0 0 0 0 0 Z 	0.000000	28.233434	28.233434	0.000000	28.233434	28.233434	28.233434	28.233434	28.233434	28.233434	28.233434	0.000000	0.000045	0.000025	0.999930	0.000000	
4784000	-16.549711	546	1	5	'Z Z Z Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	15.470673	15.470673	15.470673	15.470673	15.470673	15.470673	15.470673	0.000000	0.000000	0.000003	0.999997	0.000000	
4785000	-13.842228	150	1	6	'Z Z Z 0 Z Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	49.121531	0.000000	0.000000	49.121531	49.121531	49.121531	49.121531	0.000000	49.121531	0.000000	0.000000	0.998884	0.001116	
4786000	-14.561798	262	1	2	'0 Z 0 0 Z 0 0 0 0 0 0 0 	25.020657	0.000000	25.020657	25.020657	0.000000	25.020657	25.020657	25.020657	25.020657	25.020657	25.020657	25.020657	0.000000	0.000000	0.997591	0.002409	
4787000	-12.309384	537	1	6	'Z Z 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	61.346179	0.000000	61.346179	0.000000	61.346179	61.346179	61.346179	0.000000	0.000000	61.346179	0.000000	0.000021	0.999559	0.000420	
4788000	-14.420545	417	1	4	'Z 0 Z Z 0 0 0 0 0 0 0 Z 	0.000000	24.959520	0.000000	0.000000	24.959520	24.959520	24.959520	24.959520	24.959520	24.959520	24.959520	0.000000	0.000006	0.000019	0.999975	0.000000	
4789000	-13.717795	252	1	6	'0 0 Z Z Z 0 0 0 0 Z Z Z 	45.097702	45.097702	0.000000	0.000000	0.000000	45.097702	45.097702	45.097702	45.097702	0.000000	0.000000	0.000000	0.000001	0.000000	0.999999	0.000000	
4790000	-15.842493	550	1	5	'Z Z 0 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	18.712544	18.712544	0.000000	18.712544	18.712544	18.712544	18.712544	18.712544	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4791000	-14.584582	204	1	5	'0 Z 0 0 Z Z 0 0 0 0 Z Z 	36.342311	0.000000	36.342311	36.342311	0.000000	0.000000	36.342311	36.342311	36.342311	36.342311	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4792000	-12.617469	229	1	4	'0 Z Z Z 0 0 0 0 0 Z 0 0 	67.226331	0.000000	0.000000	0.000000	67.226331	67.226331	67.226331	67.226331	67.226331	0.000000	67.226331	67.226331	0.000000	0.000118	0.996416	0.003466	
4793000	-14.387148	209	1	5	'Z 0 0 Z Z Z 0 0 0 0 0 Z 	0.000000	29.052028	29.052028	0.000000	0.000000	0.000000	29.052028	29.052028	29.052028	29.052028	29.052028	0.000000	0.000067	0.000000	0.999933	0.000000	
4794000	-15.080611	737	1	3	'Z 0 0 0 Z Z 0 0 0 0 0 0 	0.000000	21.800037	21.800037	21.800037	0.000000	0.000000	21.800037	21.800037	21.800037	21.800037	21.800037	21.800037	0.000016	0.000000	0.999968	0.000016	
4795000	-14.432964	178	1	4	'0 0 Z 0 0 0 0 0 0 Z Z Z 	24.736310	24.736310	0.000000	24.736310	24.736310	24.736310	24.736310	24.736310	24.736310	0.000000	0.000000	0.000000	0.000013	0.000020	0.999967	0.000000	
4796000	-14.417682	408	1	5	'Z 0 Z Z 0 0 0 0 0 Z Z 0 	0.000000	35.262465	0.000000	0.000000	35.262465	35.262465	35.262465	35.262465	35.262465	0.000000	0.000000	35.262465	0.000008	0.000032	0.997955	0.002005	
4797000	-18.120885	134	1	3	'0 0 0 Z 0 0 0 0 0 Z Z 0 	6.991735	6.991735	6.991735	0.000000	6.991735	6.991735	6.991735	6.991735	6.991735	0.000000	0.000000	6.991735	0.000157	0.000001	0.999680	0.000163	
4798000	-15.499480	485	1	6	'0 Z 0 Z Z Z 0 0 0 0 Z Z 	16.879538	0.000000	16.879538	0.000000	0.000000	0.000000	16.879538	16.879538	16.879538	16.879538	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4799000	-12.863724	629	1	5	'0 Z 0 Z 0 0 0 0 0 Z Z Z 	52.658561	0.000000	52.658561	0.000000	52.658561	52.658561	52.658561	52.658561	52.658561	0.000000	0.000000	0.000000	0.000000	0.000083	0.999917	0.000000	
4800000	-13.051019	908	1	6	'0 0 Z Z 0 Z 0 0 0 Z Z Z 	39.567027	39.567027	0.000000	0.000000	39.567027	0.000000	39.567027	39.567027	39.567027	0.000000	0.000000	0.000000	0.000045	0.000045	0.999910	0.000000	
4801000	-13.422355	720	1	4	'Z 0 Z Z 0 0 0 0 0 0 Z 0 	0.000000	45.998307	0.000000	0.000000	45.998307	45.998307	45.998307	45.998307	45.998307	45.998307	0.000000	45.998307	0.000008	0.000013	0.999759	0.000220	
4802000	-15.726237	797	1	5	'Z 0 Z 0 Z Z 0 0 0 0 Z 0 	0.000000	15.787445	0.000000	15.787445	0.000000	0.000000	15.787445	15.787445	15.787445	15.787445	0.000000	15.787445	0.000001	0.000000	0.999777	0.000222	
4803000	-13.341976	655	1	2	'0 0 0 Z 0 0 0 0 0 0 0 Z 	38.393197	38.393197	38.393197	0.000000	38.393197	38.393197	38.393197	38.393197	38.393197	38.393197	38.393197	0.000000	0.000068	0.000012	0.999920	0.000000	
4804000	-14.182695	209	1	5	'0 0 Z Z 0 Z 0 0 0 Z 0 Z 	31.168209	31.168209	0.000000	0.000000	31.168209	0.000000	31.168209	31.168209	31.168209	0.000000	31.168209	0.000000	0.000024	0.000024	0.999952	0.000000	
4805000	-16.395411	779	1	3	'0 0 0 0 Z Z 0 0 0 0 0 Z 	12.978771	12.978771	12.978771	12.978771	0.000000	0.000000	12.978771	12.978771	12.978771	12.978771	12.978771	0.000000	0.000013	0.000000	0.999987	0.000000	
4806000	-14.141149	223	1	6	'0 Z 0 0 Z Z 0 0 0 Z Z Z 	28.222414	0.000000	28.222414	28.222414	0.000000	0.000000	28.222414	28.222414	28.222414	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
4807000	-15.919179	735	1	5	'Z Z Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	23.140056	23.140056	23.140056	23.140056	23.140056	23.140056	0.000000	0.000000	23.140056	0.000000	0.000013	0.998740	0.001246	
4808000	-16.112504	501	1	5	'Z 0 0 Z Z Z 0 0 0 0 Z 0 	0.000000	16.959311	16.959311	0.000000	0.000000	0.000000	16.959311	16.959311	16.959311	16.959311	0.000000	16.959311	0.000016	0.000000	0.999631	0.000353	
4809000	-15.580659	895	1	5	'0 0 0 Z Z 0 0 0 0 Z Z Z 	14.217357	14.217357	14.217357	0.000000	0.000000	14.217357	14.217357	14.217357	14.217357	0.000000	0.000000	0.000000	0.000013	0.000000	0.999987	0.000000	
4810000	-13.656266	373	1	6	'Z 0 Z 0 Z Z 0 0 0 Z Z 0 	0.000000	33.782178	0.000000	33.782178	0.000000	0.000000	33.782178	33.782178	33.782178	0.000000	0.000000	33.782178	0.000011	0.000000	0.999735	0.000254	
4811000	-14.798705	675	1	3	'0 Z 0 Z 0 0 0 0 0 0 0 Z 	31.373465	0.000000	31.373465	0.000000	31.373465	31.373465	31.373465	31.373465	31.373465	31.373465	31.373465	0.000000	0.000000	0.000023	0.999977	0.000000	
4812000	-14.054794	656	1	5	'Z 0 0 Z 0 0 0 0 0 Z Z Z 	0.000000	28.936451	28.936451	0.000000	28.936451	28.936451	28.936451	28.936451	28.936451	0.000000	0.000000	0.000000	0.000028	0.000012	0.999960	0.000000	
4813000	-12.719008	797	1	5	'Z Z 0 Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	55.063868	0.000000	0.000000	55.063868	55.063868	55.063868	55.063868	55.063868	55.063868	0.000000	0.000000	0.000000	1.000000	0.000000	
4814000	-13.517117	89	1	5	'Z Z Z 0 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	48.180307	48.180307	0.000000	48.180307	48.180307	48.180307	48.180307	0.000000	48.180307	0.000000	0.000040	0.993632	0.006328	
4815000	-17.497946	375	1	2	'0 0 0 0 0 Z 0 0 0 Z 0 0 	9.621771	9.621771	9.621771	9.621771	9.621771	0.000000	9.621771	9.621771	9.621771	0.000000	9.621771	9.621771	0.000010	0.000003	0.999369	0.000618	
4816000	-14.797813	246	1	3	'0 0 Z Z 0 0 0 0 0 Z 0 0 	19.983380	19.983380	0.000000	0.000000	19.983380	19.983380	19.983380	19.983380	19.983380	0.000000	19.983380	19.983380	0.000006	0.000009	0.999621	0.000364	
4817000	-16.128867	479	1	5	'0 Z 0 Z Z Z 0 0 0 0 Z 0 	19.204202	0.000000	19.204202	0.000000	0.000000	0.000000	19.204202	19.204202	19.204202	19.204202	0.000000	19.204202	0.000000	0.000000	0.999417	0.000583	
4818000	-14.586162	725	1	8	'Z Z Z Z Z Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.817706	25.817706	25.817706	0.000000	0.000000	25.817706	0.000000	0.000000	0.999999	0.000001	
4819000	-13.929629	354	1	5	'Z Z Z 0 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	37.693691	37.693691	0.000000	37.693691	37.693691	37.693691	0.000000	37.693691	37.693691	0.000000	0.000014	0.999971	0.000015	
4820000	-14.055515	734	1	4	'0 Z 0 0 0 Z 0 0 0 0 Z Z 	41.585260	0.000000	41.585260	41.585260	41.585260	0.000000	41.585260	41.585260	41.585260	41.585260	0.000000	0.000000	0.000000	0.000009	0.999991	0.000000	
4821000	-16.175051	186	1	5	'Z 0 Z 0 0 Z Z 0 0 0 Z 0 	0.000000	51.587869	0.000000	51.587869	51.587869	0.000000	0.000000	51.587869	51.587869	51.587869	0.000000	51.587869	0.000162	0.000032	0.970791	0.029015	
4822000	-16.918269	309	1	3	'0 0 0 0 Z Z Z 0 0 0 0 0 	37.087431	37.087431	37.087431	37.087431	0.000000	0.000000	0.000000	37.087431	37.087431	37.087431	37.087431	37.087431	0.000183	0.000000	0.999454	0.000363	
4823000	-14.239733	350	1	4	'Z 0 0 0 Z Z 0 0 0 0 Z 0 	0.000000	28.277466	28.277466	28.277466	0.000000	0.000000	28.277466	28.277466	28.277466	28.277466	0.000000	28.277466	0.000068	0.000000	0.999028	0.000903	
4824000	-14.152014	123	1	5	'0 0 Z Z Z Z 0 0 0 Z 0 0 	31.609358	31.609358	0.000000	0.000000	0.000000	0.000000	31.609358	31.609358	31.609358	0.000000	31.609358	31.609358	0.000015	0.000000	0.998975	0.001010	
