Options:
Model:                           MultiState
Tree File Name:                  data/bantu.bttrees
Data File Name:                  data/bantu.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/09-Aug-15_42.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3885408078
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/09-Aug-15_42.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     42
Base frequency (PI's):           None
Character Symbols:               1,2,4,5,6,7,8
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q18                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q25                          RJ MCMC
    q26                          RJ MCMC
    q27                          RJ MCMC
    q28                          RJ MCMC
    q41                          RJ MCMC
    q42                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q48                          RJ MCMC
    q51                          RJ MCMC
    q52                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q58                          RJ MCMC
    q61                          RJ MCMC
    q62                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q68                          RJ MCMC
    q71                          RJ MCMC
    q72                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
    q78                          RJ MCMC
    q81                          RJ MCMC
    q82                          RJ MCMC
    q84                          RJ MCMC
    q85                          RJ MCMC
    q86                          RJ MCMC
    q87                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     7
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q12	q14	q15	q16	q17	q18	q21	q24	q25	q26	q27	q28	q41	q42	q45	q46	q47	q48	q51	q52	q54	q56	q57	q58	q61	q62	q64	q65	q67	q68	q71	q72	q74	q75	q76	q78	q81	q82	q84	q85	q86	q87	Root P(1)	Root P(2)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	Root P(8)	
463000	-79.083458	57	1	18	'Z 0 0 0 0 0 Z Z Z Z Z 0 0 Z 0 0 Z Z Z Z 0 0 0 Z 0 0 Z Z 0 Z 0 0 0 0 0 0 0 0 Z Z 0 Z 	0.000000	0.006617	0.006617	0.006617	0.006617	0.006617	0.000000	0.000000	0.000000	0.000000	0.000000	0.006617	0.006617	0.000000	0.006617	0.006617	0.000000	0.000000	0.000000	0.000000	0.006617	0.006617	0.006617	0.000000	0.006617	0.006617	0.000000	0.000000	0.006617	0.000000	0.006617	0.006617	0.006617	0.006617	0.006617	0.006617	0.006617	0.006617	0.000000	0.000000	0.006617	0.000000	0.114765	0.000052	0.399377	0.392888	0.008783	0.080056	0.004078	
464000	-82.453750	575	1	20	'Z 0 0 0 Z 0 Z Z Z Z 0 0 0 Z Z 0 Z Z Z Z 0 0 0 Z Z 0 Z Z 0 0 0 0 Z 0 0 0 0 0 Z Z 0 Z 	0.000000	0.006119	0.006119	0.006119	0.000000	0.006119	0.000000	0.000000	0.000000	0.000000	0.006119	0.006119	0.006119	0.000000	0.000000	0.006119	0.000000	0.000000	0.000000	0.000000	0.006119	0.006119	0.006119	0.000000	0.000000	0.006119	0.000000	0.000000	0.006119	0.006119	0.006119	0.006119	0.000000	0.006119	0.006119	0.006119	0.006119	0.006119	0.000000	0.000000	0.006119	0.000000	0.142319	0.000623	0.045411	0.772330	0.000673	0.035961	0.002683	
465000	-81.259460	205	1	17	'0 0 0 0 0 0 0 0 0 0 0 0 Z 0 Z Z Z Z 0 Z 0 0 0 Z 0 0 Z 0 Z Z 0 Z Z Z 0 0 0 Z Z Z 0 Z 	0.006484	0.006484	0.006484	0.006484	0.006484	0.006484	0.006484	0.006484	0.006484	0.006484	0.006484	0.006484	0.000000	0.006484	0.000000	0.000000	0.000000	0.000000	0.006484	0.000000	0.006484	0.006484	0.006484	0.000000	0.006484	0.006484	0.000000	0.006484	0.000000	0.000000	0.006484	0.000000	0.000000	0.000000	0.006484	0.006484	0.006484	0.000000	0.000000	0.000000	0.006484	0.000000	0.125119	0.118626	0.046167	0.607209	0.083939	0.008923	0.010017	
466000	-80.023562	823	1	20	'0 Z 0 0 0 Z 0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z 0 0 Z Z Z 0 Z Z Z 0 0 0 0 Z Z 0 Z Z Z Z 0 0 	0.006838	0.000000	0.006838	0.006838	0.006838	0.000000	0.006838	0.006838	0.006838	0.006838	0.006838	0.000000	0.006838	0.000000	0.000000	0.000000	0.006838	0.000000	0.006838	0.000000	0.006838	0.006838	0.000000	0.000000	0.000000	0.006838	0.000000	0.000000	0.000000	0.006838	0.006838	0.006838	0.006838	0.000000	0.000000	0.006838	0.000000	0.000000	0.000000	0.000000	0.006838	0.006838	0.093187	0.142722	0.051564	0.671317	0.006011	0.033807	0.001392	
467000	-78.086594	700	1	24	'Z 0 0 Z 0 Z 0 0 0 0 0 Z 0 Z Z Z Z Z 0 Z 0 0 Z Z Z 0 Z 0 Z 0 0 Z 0 Z Z Z Z Z Z Z 0 Z 	0.000000	0.010621	0.010621	0.000000	0.010621	0.000000	0.010621	0.010621	0.010621	0.010621	0.010621	0.000000	0.010621	0.000000	0.000000	0.000000	0.000000	0.000000	0.010621	0.000000	0.010621	0.010621	0.000000	0.000000	0.000000	0.010621	0.000000	0.010621	0.000000	0.010621	0.010621	0.000000	0.010621	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010621	0.000000	0.120626	0.164956	0.024624	0.536838	0.132185	0.014189	0.006581	
468000	-79.093720	1	1	20	'0 0 0 Z 0 0 0 0 0 0 Z Z 0 Z 0 Z Z Z 0 Z 0 0 Z Z Z 0 Z 0 Z 0 0 Z 0 0 Z Z Z Z Z 0 0 Z 	0.005036	0.005036	0.005036	0.000000	0.005036	0.005036	0.005036	0.005036	0.005036	0.005036	0.000000	0.000000	0.005036	0.000000	0.005036	0.000000	0.000000	0.000000	0.005036	0.000000	0.005036	0.005036	0.000000	0.000000	0.000000	0.005036	0.000000	0.005036	0.000000	0.005036	0.005036	0.000000	0.005036	0.005036	0.000000	0.000000	0.000000	0.000000	0.000000	0.005036	0.005036	0.000000	0.101511	0.093269	0.272121	0.357606	0.054894	0.076659	0.043941	
469000	-78.381845	806	1	20	'0 Z 0 Z 0 0 0 0 0 0 Z Z 0 Z 0 Z Z Z 0 Z 0 0 Z Z Z 0 Z Z Z Z 0 Z 0 0 Z Z 0 Z 0 0 0 0 	0.007691	0.000000	0.007691	0.000000	0.007691	0.007691	0.007691	0.007691	0.007691	0.007691	0.000000	0.000000	0.007691	0.000000	0.007691	0.000000	0.000000	0.000000	0.007691	0.000000	0.007691	0.007691	0.000000	0.000000	0.000000	0.007691	0.000000	0.000000	0.000000	0.000000	0.007691	0.000000	0.007691	0.007691	0.000000	0.000000	0.007691	0.000000	0.007691	0.007691	0.007691	0.007691	0.085636	0.083316	0.266706	0.293162	0.003210	0.104750	0.163221	
470000	-79.380921	315	1	19	'0 0 Z 0 0 0 0 0 Z 0 Z Z Z Z Z Z Z 0 0 Z 0 0 Z Z Z 0 Z Z Z 0 0 Z 0 0 Z Z 0 0 0 0 0 0 	0.006787	0.006787	0.000000	0.006787	0.006787	0.006787	0.006787	0.006787	0.000000	0.006787	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006787	0.006787	0.000000	0.006787	0.006787	0.000000	0.000000	0.000000	0.006787	0.000000	0.000000	0.000000	0.006787	0.006787	0.000000	0.006787	0.006787	0.000000	0.000000	0.006787	0.006787	0.006787	0.006787	0.006787	0.006787	0.018504	0.002470	0.035592	0.706275	0.005181	0.107941	0.124037	
471000	-81.535015	156	1	12	'Z Z 0 0 0 0 0 0 Z 0 0 0 Z 0 Z Z Z 0 0 Z 0 0 Z Z 0 0 0 Z 0 0 0 0 0 0 0 0 0 Z 0 0 0 0 	0.000000	0.000000	0.005910	0.005910	0.005910	0.005910	0.005910	0.005910	0.000000	0.005910	0.005910	0.005910	0.000000	0.005910	0.000000	0.000000	0.000000	0.005910	0.005910	0.000000	0.005910	0.005910	0.000000	0.000000	0.005910	0.005910	0.005910	0.000000	0.005910	0.005910	0.005910	0.005910	0.005910	0.005910	0.005910	0.005910	0.005910	0.000000	0.005910	0.005910	0.005910	0.005910	0.064900	0.031149	0.046652	0.572881	0.032079	0.101903	0.150436	
472000	-78.425531	898	1	15	'0 Z 0 0 0 0 0 Z Z 0 0 0 Z 0 0 Z Z Z 0 Z 0 0 Z Z Z 0 0 Z 0 0 0 Z 0 0 0 0 0 Z 0 0 0 Z 	0.009879	0.000000	0.009879	0.009879	0.009879	0.009879	0.009879	0.000000	0.000000	0.009879	0.009879	0.009879	0.000000	0.009879	0.009879	0.000000	0.000000	0.000000	0.009879	0.000000	0.009879	0.009879	0.000000	0.000000	0.000000	0.009879	0.009879	0.000000	0.009879	0.009879	0.009879	0.000000	0.009879	0.009879	0.009879	0.009879	0.009879	0.000000	0.009879	0.009879	0.009879	0.000000	0.099012	0.046583	0.162062	0.335741	0.063974	0.133890	0.158738	
473000	-79.025959	121	1	19	'0 0 0 Z 0 0 Z 0 0 0 Z Z 0 Z Z Z Z Z 0 Z 0 0 Z Z 0 0 Z Z 0 Z 0 0 0 0 0 0 0 0 Z Z Z Z 	0.008338	0.008338	0.008338	0.000000	0.008338	0.008338	0.000000	0.008338	0.008338	0.008338	0.000000	0.000000	0.008338	0.000000	0.000000	0.000000	0.000000	0.000000	0.008338	0.000000	0.008338	0.008338	0.000000	0.000000	0.008338	0.008338	0.000000	0.000000	0.008338	0.000000	0.008338	0.008338	0.008338	0.008338	0.008338	0.008338	0.008338	0.008338	0.000000	0.000000	0.000000	0.000000	0.130343	0.105758	0.038713	0.567876	0.025427	0.117763	0.014120	
474000	-79.110322	519	1	18	'0 0 Z Z 0 0 0 0 0 0 Z Z 0 Z 0 0 Z Z Z Z 0 0 Z Z 0 0 Z 0 0 Z 0 0 Z 0 0 0 0 0 Z Z Z Z 	0.013140	0.013140	0.000000	0.000000	0.013140	0.013140	0.013140	0.013140	0.013140	0.013140	0.000000	0.000000	0.013140	0.000000	0.013140	0.013140	0.000000	0.000000	0.000000	0.000000	0.013140	0.013140	0.000000	0.000000	0.013140	0.013140	0.000000	0.013140	0.013140	0.000000	0.013140	0.013140	0.000000	0.013140	0.013140	0.013140	0.013140	0.013140	0.000000	0.000000	0.000000	0.000000	0.082875	0.149829	0.223862	0.294823	0.114002	0.100596	0.034013	
475000	-78.035386	83	1	20	'0 Z Z 0 0 0 0 Z 0 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z Z 0 Z Z 0 0 Z 0 0 0 0 0 Z Z 0 0 Z Z Z 	0.014659	0.000000	0.000000	0.014659	0.014659	0.014659	0.014659	0.000000	0.014659	0.014659	0.014659	0.000000	0.014659	0.000000	0.014659	0.000000	0.000000	0.000000	0.000000	0.000000	0.014659	0.014659	0.000000	0.000000	0.014659	0.000000	0.000000	0.014659	0.014659	0.000000	0.014659	0.014659	0.014659	0.014659	0.014659	0.000000	0.000000	0.014659	0.014659	0.000000	0.000000	0.000000	0.060184	0.096971	0.234909	0.290474	0.100657	0.127362	0.089442	
476000	-79.428396	492	1	21	'0 0 Z Z 0 0 Z 0 0 0 0 Z 0 Z Z Z Z Z Z Z 0 0 Z Z Z 0 Z 0 0 0 0 0 0 Z Z Z Z Z 0 0 Z 0 	0.012933	0.012933	0.000000	0.000000	0.012933	0.012933	0.000000	0.012933	0.012933	0.012933	0.012933	0.000000	0.012933	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012933	0.012933	0.000000	0.000000	0.000000	0.012933	0.000000	0.012933	0.012933	0.012933	0.012933	0.012933	0.012933	0.000000	0.000000	0.000000	0.000000	0.000000	0.012933	0.012933	0.000000	0.012933	0.048160	0.143475	0.009489	0.463259	0.151172	0.029295	0.155149	
477000	-79.149273	478	1	21	'0 0 0 Z 0 0 Z 0 0 0 0 Z 0 Z Z Z Z Z Z Z 0 0 Z Z 0 0 Z Z 0 Z Z 0 Z Z Z Z 0 Z 0 0 0 0 	0.010085	0.010085	0.010085	0.000000	0.010085	0.010085	0.000000	0.010085	0.010085	0.010085	0.010085	0.000000	0.010085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010085	0.010085	0.000000	0.000000	0.010085	0.010085	0.000000	0.000000	0.010085	0.000000	0.000000	0.010085	0.000000	0.000000	0.000000	0.000000	0.010085	0.000000	0.010085	0.010085	0.010085	0.010085	0.189125	0.067327	0.087139	0.392385	0.020857	0.002935	0.240231	
478000	-77.884532	721	1	23	'0 Z 0 Z 0 0 Z Z Z 0 Z 0 0 Z Z 0 Z Z Z Z 0 0 Z Z 0 0 Z 0 0 0 Z Z Z Z Z Z 0 Z 0 0 Z 0 	0.010182	0.000000	0.010182	0.000000	0.010182	0.010182	0.000000	0.000000	0.000000	0.010182	0.000000	0.010182	0.010182	0.000000	0.000000	0.010182	0.000000	0.000000	0.000000	0.000000	0.010182	0.010182	0.000000	0.000000	0.010182	0.010182	0.000000	0.010182	0.010182	0.010182	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010182	0.000000	0.010182	0.010182	0.000000	0.010182	0.073267	0.025427	0.084901	0.599938	0.085457	0.000000	0.131009	
479000	-77.929580	193	1	21	'Z Z 0 Z 0 0 0 0 Z Z Z 0 0 Z Z Z Z Z Z Z 0 0 Z Z 0 0 Z 0 0 0 0 0 Z 0 0 0 Z Z Z Z 0 0 	0.000000	0.000000	0.014543	0.000000	0.014543	0.014543	0.014543	0.014543	0.000000	0.000000	0.000000	0.014543	0.014543	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014543	0.014543	0.000000	0.000000	0.014543	0.014543	0.000000	0.014543	0.014543	0.014543	0.014543	0.014543	0.000000	0.014543	0.014543	0.014543	0.000000	0.000000	0.000000	0.000000	0.014543	0.014543	0.107354	0.044488	0.079226	0.517450	0.112095	0.110108	0.029280	
480000	-79.169606	489	1	20	'Z 0 0 Z Z Z Z 0 0 0 Z Z 0 Z Z 0 Z Z Z Z 0 0 Z Z 0 0 Z 0 0 0 0 0 0 Z 0 0 Z Z 0 0 0 Z 	0.000000	0.013278	0.013278	0.000000	0.000000	0.000000	0.000000	0.013278	0.013278	0.013278	0.000000	0.000000	0.013278	0.000000	0.000000	0.013278	0.000000	0.000000	0.000000	0.000000	0.013278	0.013278	0.000000	0.000000	0.013278	0.013278	0.000000	0.013278	0.013278	0.013278	0.013278	0.013278	0.013278	0.000000	0.013278	0.013278	0.000000	0.000000	0.013278	0.013278	0.013278	0.000000	0.120091	0.116816	0.069525	0.298162	0.133844	0.088659	0.172902	
481000	-80.491127	282	1	18	'0 0 0 Z 0 Z 0 0 0 0 Z 0 0 Z Z 0 Z Z Z Z 0 0 Z Z 0 0 Z 0 0 0 0 0 0 Z Z Z Z Z 0 0 0 Z 	0.015172	0.015172	0.015172	0.000000	0.015172	0.000000	0.015172	0.015172	0.015172	0.015172	0.000000	0.015172	0.015172	0.000000	0.000000	0.015172	0.000000	0.000000	0.000000	0.000000	0.015172	0.015172	0.000000	0.000000	0.015172	0.015172	0.000000	0.015172	0.015172	0.015172	0.015172	0.015172	0.015172	0.000000	0.000000	0.000000	0.000000	0.000000	0.015172	0.015172	0.015172	0.000000	0.110342	0.148350	0.060317	0.310039	0.137088	0.048148	0.185716	
482000	-80.477837	824	1	24	'0 0 Z Z 0 0 0 0 0 0 Z Z 0 Z 0 Z Z Z Z Z 0 0 Z Z 0 0 Z Z 0 0 0 0 Z Z Z Z Z Z Z Z Z Z 	0.009307	0.009307	0.000000	0.000000	0.009307	0.009307	0.009307	0.009307	0.009307	0.009307	0.000000	0.000000	0.009307	0.000000	0.009307	0.000000	0.000000	0.000000	0.000000	0.000000	0.009307	0.009307	0.000000	0.000000	0.009307	0.009307	0.000000	0.000000	0.009307	0.009307	0.009307	0.009307	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029312	0.129633	0.281941	0.538448	0.009324	0.011342	0.000000	
483000	-81.453407	425	1	17	'0 0 0 0 Z 0 0 0 0 0 0 Z 0 Z Z Z 0 0 0 Z 0 0 Z Z 0 0 Z Z 0 Z 0 Z Z Z 0 0 0 Z 0 Z Z 0 	0.007762	0.007762	0.007762	0.007762	0.000000	0.007762	0.007762	0.007762	0.007762	0.007762	0.007762	0.000000	0.007762	0.000000	0.000000	0.000000	0.007762	0.007762	0.007762	0.000000	0.007762	0.007762	0.000000	0.000000	0.007762	0.007762	0.000000	0.000000	0.007762	0.000000	0.007762	0.000000	0.000000	0.000000	0.007762	0.007762	0.007762	0.000000	0.007762	0.000000	0.000000	0.007762	0.136097	0.107940	0.030527	0.685450	0.013608	0.009051	0.017327	
484000	-79.220485	91	1	16	'0 0 Z 0 0 0 0 Z Z 0 Z 0 Z Z 0 0 Z 0 0 Z 0 0 Z Z 0 0 0 0 0 Z 0 Z Z Z Z 0 0 0 0 0 Z 0 	0.007950	0.007950	0.000000	0.007950	0.007950	0.007950	0.007950	0.000000	0.000000	0.007950	0.000000	0.007950	0.000000	0.000000	0.007950	0.007950	0.000000	0.007950	0.007950	0.000000	0.007950	0.007950	0.000000	0.000000	0.007950	0.007950	0.007950	0.007950	0.007950	0.000000	0.007950	0.000000	0.000000	0.000000	0.000000	0.007950	0.007950	0.007950	0.007950	0.007950	0.000000	0.007950	0.029767	0.012645	0.268297	0.508757	0.086362	0.005769	0.088403	
485000	-82.480664	519	1	12	'0 0 Z 0 Z 0 0 Z Z 0 0 0 0 0 0 Z Z 0 Z Z 0 0 0 Z 0 0 Z 0 0 0 0 0 0 0 0 0 0 0 Z 0 Z 0 	0.005290	0.005290	0.000000	0.005290	0.000000	0.005290	0.005290	0.000000	0.000000	0.005290	0.005290	0.005290	0.005290	0.005290	0.005290	0.000000	0.000000	0.005290	0.000000	0.000000	0.005290	0.005290	0.005290	0.000000	0.005290	0.005290	0.000000	0.005290	0.005290	0.005290	0.005290	0.005290	0.005290	0.005290	0.005290	0.005290	0.005290	0.005290	0.000000	0.005290	0.000000	0.005290	0.027810	0.007586	0.354688	0.459475	0.041325	0.076336	0.032780	
486000	-80.832406	142	1	12	'0 0 Z 0 Z 0 0 0 0 Z 0 0 0 Z 0 Z Z Z Z Z 0 0 0 Z 0 0 Z Z 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.006314	0.006314	0.000000	0.006314	0.000000	0.006314	0.006314	0.006314	0.006314	0.000000	0.006314	0.006314	0.006314	0.000000	0.006314	0.000000	0.000000	0.000000	0.000000	0.000000	0.006314	0.006314	0.006314	0.000000	0.006314	0.006314	0.000000	0.000000	0.006314	0.006314	0.006314	0.006314	0.006314	0.006314	0.006314	0.006314	0.006314	0.006314	0.006314	0.006314	0.006314	0.006314	0.060579	0.110250	0.311165	0.256918	0.032534	0.103001	0.125553	
487000	-80.435283	140	1	17	'0 0 Z 0 0 0 0 0 Z Z Z 0 0 Z 0 Z Z Z Z Z 0 0 Z Z Z 0 Z Z 0 0 0 0 0 0 0 0 0 0 Z 0 0 Z 	0.012816	0.012816	0.000000	0.012816	0.012816	0.012816	0.012816	0.012816	0.000000	0.000000	0.000000	0.012816	0.012816	0.000000	0.012816	0.000000	0.000000	0.000000	0.000000	0.000000	0.012816	0.012816	0.000000	0.000000	0.000000	0.012816	0.000000	0.000000	0.012816	0.012816	0.012816	0.012816	0.012816	0.012816	0.012816	0.012816	0.012816	0.012816	0.000000	0.012816	0.012816	0.000000	0.071786	0.067490	0.251697	0.357367	0.037314	0.120676	0.093670	
488000	-79.717023	79	1	17	'0 0 0 Z 0 Z 0 0 Z 0 0 Z 0 Z 0 Z 0 0 Z Z 0 0 Z Z Z 0 0 0 0 Z 0 0 0 Z 0 0 Z 0 Z Z Z 0 	0.014432	0.014432	0.014432	0.000000	0.014432	0.000000	0.014432	0.014432	0.000000	0.014432	0.014432	0.000000	0.014432	0.000000	0.014432	0.000000	0.014432	0.014432	0.000000	0.000000	0.014432	0.014432	0.000000	0.000000	0.000000	0.014432	0.014432	0.014432	0.014432	0.000000	0.014432	0.014432	0.014432	0.000000	0.014432	0.014432	0.000000	0.014432	0.000000	0.000000	0.000000	0.014432	0.148340	0.081370	0.142671	0.393804	0.144321	0.071275	0.018220	
489000	-80.474581	378	1	19	'0 0 Z Z 0 Z Z Z Z Z Z Z 0 0 Z Z 0 0 0 Z 0 0 Z Z Z 0 0 Z 0 Z 0 0 0 Z 0 Z 0 0 0 0 0 0 	0.005746	0.005746	0.000000	0.000000	0.005746	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005746	0.005746	0.000000	0.000000	0.005746	0.005746	0.005746	0.000000	0.005746	0.005746	0.000000	0.000000	0.000000	0.005746	0.005746	0.000000	0.005746	0.000000	0.005746	0.005746	0.005746	0.000000	0.005746	0.000000	0.005746	0.005746	0.005746	0.005746	0.005746	0.005746	0.002507	0.000000	0.048430	0.765606	0.002507	0.002507	0.178443	
490000	-80.813814	320	1	15	'0 0 0 Z 0 Z 0 0 Z 0 Z 0 0 0 0 0 Z 0 Z Z 0 0 Z Z 0 0 0 0 0 Z 0 Z Z Z 0 0 Z 0 0 0 0 Z 	0.007773	0.007773	0.007773	0.000000	0.007773	0.000000	0.007773	0.007773	0.000000	0.007773	0.000000	0.007773	0.007773	0.007773	0.007773	0.007773	0.000000	0.007773	0.000000	0.000000	0.007773	0.007773	0.000000	0.000000	0.007773	0.007773	0.007773	0.007773	0.007773	0.000000	0.007773	0.000000	0.000000	0.000000	0.007773	0.007773	0.000000	0.007773	0.007773	0.007773	0.007773	0.000000	0.095542	0.081114	0.244831	0.280865	0.095182	0.032643	0.169824	
491000	-81.156030	701	1	16	'0 0 Z Z 0 Z Z 0 Z Z 0 0 0 0 Z 0 Z 0 Z Z 0 0 Z Z 0 0 0 0 0 Z 0 0 Z 0 0 Z 0 0 Z 0 0 0 	0.013866	0.013866	0.000000	0.000000	0.013866	0.000000	0.000000	0.013866	0.000000	0.000000	0.013866	0.013866	0.013866	0.013866	0.000000	0.013866	0.000000	0.013866	0.000000	0.000000	0.013866	0.013866	0.000000	0.000000	0.013866	0.013866	0.013866	0.013866	0.013866	0.000000	0.013866	0.013866	0.000000	0.013866	0.013866	0.000000	0.013866	0.013866	0.000000	0.013866	0.013866	0.013866	0.047275	0.067489	0.071033	0.403544	0.132789	0.134580	0.143289	
492000	-80.931484	841	1	17	'Z 0 Z 0 Z Z 0 0 Z Z 0 Z 0 Z 0 0 Z 0 Z Z 0 0 Z Z Z 0 0 0 0 0 0 0 Z Z 0 0 Z 0 0 0 0 0 	0.000000	0.010687	0.000000	0.010687	0.000000	0.000000	0.010687	0.010687	0.000000	0.000000	0.010687	0.000000	0.010687	0.000000	0.010687	0.010687	0.000000	0.010687	0.000000	0.000000	0.010687	0.010687	0.000000	0.000000	0.000000	0.010687	0.010687	0.010687	0.010687	0.010687	0.010687	0.010687	0.000000	0.000000	0.010687	0.010687	0.000000	0.010687	0.010687	0.010687	0.010687	0.010687	0.063982	0.044002	0.201803	0.394736	0.126765	0.041217	0.127496	
493000	-79.563378	286	1	20	'0 0 Z 0 Z Z 0 0 0 0 Z 0 0 Z 0 0 Z Z Z Z 0 0 Z Z 0 0 0 0 0 0 0 Z Z Z 0 0 Z Z Z Z Z Z 	0.014572	0.014572	0.000000	0.014572	0.000000	0.000000	0.014572	0.014572	0.014572	0.014572	0.000000	0.014572	0.014572	0.000000	0.014572	0.014572	0.000000	0.000000	0.000000	0.000000	0.014572	0.014572	0.000000	0.000000	0.014572	0.014572	0.014572	0.014572	0.014572	0.014572	0.014572	0.000000	0.000000	0.000000	0.014572	0.014572	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.098714	0.125839	0.234815	0.413482	0.106647	0.020503	0.000000	
494000	-84.293244	207	1	17	'0 0 Z Z 0 Z 0 Z 0 0 0 0 0 Z 0 Z Z Z 0 0 0 0 0 Z 0 Z 0 0 Z Z 0 0 0 0 0 0 Z Z Z Z 0 Z 	0.006133	0.006133	0.000000	0.000000	0.006133	0.000000	0.006133	0.000000	0.006133	0.006133	0.006133	0.006133	0.006133	0.000000	0.006133	0.000000	0.000000	0.000000	0.006133	0.006133	0.006133	0.006133	0.006133	0.000000	0.006133	0.000000	0.006133	0.006133	0.000000	0.000000	0.006133	0.006133	0.006133	0.006133	0.006133	0.006133	0.000000	0.000000	0.000000	0.000000	0.006133	0.000000	0.034932	0.063672	0.252837	0.444015	0.091847	0.109417	0.003280	
495000	-79.377129	366	1	17	'0 Z Z Z 0 0 0 0 0 0 0 0 0 Z Z Z Z Z 0 Z 0 0 0 Z 0 0 0 0 Z 0 0 0 0 0 0 0 Z Z Z Z Z Z 	0.006021	0.000000	0.000000	0.000000	0.006021	0.006021	0.006021	0.006021	0.006021	0.006021	0.006021	0.006021	0.006021	0.000000	0.000000	0.000000	0.000000	0.000000	0.006021	0.000000	0.006021	0.006021	0.006021	0.000000	0.006021	0.006021	0.006021	0.006021	0.000000	0.006021	0.006021	0.006021	0.006021	0.006021	0.006021	0.006021	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004661	0.096407	0.002522	0.655047	0.144957	0.096407	0.000000	
496000	-81.323121	491	1	17	'0 0 Z 0 Z 0 0 0 0 0 0 0 0 Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 Z 0 Z 0 0 Z 0 Z 0 Z 0 Z Z Z Z 0 	0.006651	0.006651	0.000000	0.006651	0.000000	0.006651	0.006651	0.006651	0.006651	0.006651	0.006651	0.006651	0.006651	0.000000	0.000000	0.006651	0.000000	0.000000	0.006651	0.000000	0.006651	0.006651	0.006651	0.000000	0.006651	0.006651	0.000000	0.006651	0.000000	0.006651	0.006651	0.000000	0.006651	0.000000	0.006651	0.000000	0.006651	0.000000	0.000000	0.000000	0.000000	0.006651	0.031196	0.116081	0.061476	0.662032	0.100764	0.026700	0.001751	
497000	-79.035295	285	1	20	'0 0 Z 0 Z 0 0 Z 0 Z 0 Z 0 Z 0 Z Z Z 0 Z 0 0 0 Z 0 0 0 0 0 0 0 Z 0 Z 0 Z Z Z Z Z Z Z 	0.006589	0.006589	0.000000	0.006589	0.000000	0.006589	0.006589	0.000000	0.006589	0.000000	0.006589	0.000000	0.006589	0.000000	0.006589	0.000000	0.000000	0.000000	0.006589	0.000000	0.006589	0.006589	0.006589	0.000000	0.006589	0.006589	0.006589	0.006589	0.006589	0.006589	0.006589	0.000000	0.006589	0.000000	0.006589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026758	0.025730	0.290453	0.497581	0.126604	0.032875	0.000000	
