Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2390388050
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      627.526411
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
598250000	-13.180003	503	0.630464	1	5	'0 Z 0 0 0 Z 0 0 0 Z Z Z 	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000017	0.999983	0.000000	
598300000	-14.045672	604	7.253634	1	6	'0 Z Z Z Z 0 Z Z 0 0 0 0 	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000290	0.926893	0.072817	
598350000	-12.039599	488	14.244860	2	5	'0 0 Z Z 0 Z 1 1 1 Z 1 Z 	0.271703	0.271703	0.000000	0.000000	0.271703	0.000000	0.046223	0.046223	0.046223	0.000000	0.046223	0.000000	0.205020	0.229093	0.565243	0.000644	
598400000	-13.406357	468	12.360481	1	6	'0 Z Z 0 0 0 Z 0 Z Z Z 0 	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.001217	0.095278	0.747820	0.155685	
598450000	-14.056164	599	25.004192	1	7	'0 Z 0 0 0 Z Z Z Z 0 Z Z 	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.354187	0.570547	0.000000	0.075266	
598500000	-14.771714	803	24.460693	1	5	'0 0 0 Z 0 0 Z Z Z 0 0 Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.346124	0.391914	0.000000	0.261962	
598550000	-11.596378	342	3.099549	1	4	'0 0 0 Z Z Z 0 0 0 0 Z 0 	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.001382	0.000000	0.991776	0.006842	
598600000	-13.683812	442	22.116398	1	5	'0 0 0 Z 0 0 0 Z Z Z 0 Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.154929	0.140167	0.697235	0.007669	
598650000	-16.238267	243	40.225690	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.236934	0.238943	0.285482	0.238641	
598700000	-11.819015	963	3.432913	1	5	'0 Z 0 Z Z 0 0 0 0 Z 0 Z 	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
598750000	-15.555340	891	19.274704	1	7	'0 Z 0 0 Z Z 0 Z Z Z 0 Z 	0.200000	0.000000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	1.000000	0.000000	
598800000	-12.867818	397	5.447829	1	4	'0 Z 0 Z 0 Z 0 0 0 Z 0 0 	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000010	0.000656	0.987978	0.011356	
598850000	-13.888164	395	6.044355	1	4	'0 0 Z 0 Z Z Z 0 0 0 0 0 	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.005136	0.000006	0.921271	0.073587	
598900000	-12.048245	547	2.212613	1	4	'0 Z 0 Z 0 Z 0 0 0 0 Z 0 	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000001	0.000057	0.986577	0.013365	
598950000	-12.631597	246	3.994191	1	5	'Z Z 0 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
599000000	-12.978886	404	7.004363	1	4	'Z 0 0 0 0 0 Z 0 0 0 Z Z 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.070169	0.029383	0.899717	0.000730	
599050000	-11.562484	621	2.731334	1	3	'0 0 0 0 0 Z 0 0 0 Z Z 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.006648	0.001111	0.968005	0.024236	
599100000	-12.874434	173	6.680882	1	3	'0 0 0 0 Z 0 0 0 Z 0 0 Z 	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.041480	0.000067	0.958153	0.000300	
599150000	-11.754410	692	1.994439	1	5	'Z 0 Z Z Z 0 0 0 0 0 Z 0 	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000424	0.000002	0.987796	0.011778	
599200000	-17.745036	206	18.155341	2	3	'1 0 Z 0 Z 1 0 Z 1 1 1 1 	0.064114	0.205105	0.000000	0.205105	0.000000	0.064114	0.205105	0.000000	0.064114	0.064114	0.064114	0.064114	0.145323	0.045666	0.598641	0.210369	
599250000	-18.007482	904	27.568751	1	3	'Z 0 0 0 0 0 Z 0 0 0 Z 0 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.158753	0.197724	0.471419	0.172105	
599300000	-13.249733	801	2.951348	1	5	'0 0 0 Z Z Z 0 Z 0 Z 0 0 	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.002116	0.000000	0.990781	0.007103	
599350000	-11.881741	215	3.531350	1	3	'0 0 0 0 Z 0 0 0 0 0 Z Z 	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.003133	0.000003	0.996843	0.000021	
599400000	-13.286263	872	7.122821	1	5	'Z 0 0 Z Z 0 0 0 Z 0 Z 0 	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.113192	0.001058	0.512516	0.373233	
599450000	-12.528944	919	5.451837	1	5	'0 Z Z Z 0 Z 0 0 0 0 0 Z 	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000001	0.001785	0.998210	0.000004	
599500000	-12.163651	558	1.210413	1	4	'0 0 0 Z 0 0 0 0 0 Z Z Z 	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000580	0.000195	0.999225	0.000000	
599550000	-15.032461	611	13.161217	1	6	'0 Z Z 0 0 0 Z Z Z Z 0 0 	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.003877	0.329786	0.000000	0.666337	
599600000	-14.481996	65	15.607001	1	4	'0 0 0 0 0 Z Z 0 Z Z 0 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.285746	0.105846	0.197691	0.410717	
599650000	-16.037933	840	75.256804	1	6	'0 Z 0 Z 0 0 Z Z Z 0 0 Z 	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.401073	0.197852	0.000000	0.401075	
599700000	-16.858513	222	61.437028	1	7	'0 Z 0 Z Z 0 Z Z Z 0 Z 0 	0.200000	0.000000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.422509	0.423487	0.000000	0.154003	
599750000	-15.735763	304	48.214344	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000000	0.125000	0.243696	0.244351	0.271027	0.240926	
599800000	-15.621479	648	56.134901	1	5	'0 0 0 0 Z 0 Z Z Z 0 Z 0 	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.271093	0.554029	0.000000	0.174879	
599850000	-21.428686	550	63.183387	1	6	'Z 0 0 Z 0 Z 0 Z Z 0 Z 0 	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	1.000000	0.000000	0.000000	
599900000	-13.521546	580	53.202907	1	5	'0 0 0 0 0 0 Z Z Z 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.308374	0.309795	0.000000	0.381832	
599950000	-16.491904	668	33.954280	1	5	'0 Z 0 0 0 Z Z Z 0 0 Z 0 	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.115557	0.262029	0.430806	0.191608	
600000000	-11.256063	543	1.550397	1	5	'Z Z Z 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000515	0.999485	0.000000	
600050000	-10.714460	794	1.643155	1	7	'Z 0 Z 0 Z Z 0 0 0 Z Z Z 	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000457	0.000000	0.999543	0.000000	
600100000	-14.408436	204	6.056104	1	6	'0 Z 0 0 Z 0 0 Z Z Z 0 Z 	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
600150000	-12.173091	484	4.146559	1	4	'Z Z Z 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.005884	0.964128	0.029987	
600200000	-11.308888	223	2.772565	1	6	'0 Z 0 Z 0 Z 0 0 0 Z Z Z 	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000753	0.999246	0.000000	
600250000	-12.707963	235	5.484009	1	4	'0 Z Z 0 Z 0 0 0 0 Z 0 0 	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000026	0.978499	0.021475	
600300000	-11.445127	610	1.536777	1	6	'Z Z 0 0 Z Z 0 0 0 0 Z Z 	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
600350000	-12.027135	183	1.324514	1	5	'Z Z 0 Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
600400000	-12.567931	231	33.155581	2	3	'1 0 0 0 Z 1 Z 1 1 0 1 Z 	0.022344	0.222070	0.222070	0.222070	0.000000	0.022344	0.000000	0.022344	0.022344	0.222070	0.022344	0.000000	0.369018	0.128199	0.310565	0.192218	
600450000	-14.232176	194	32.811029	1	5	'0 0 0 0 0 Z Z Z Z 0 0 Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.309544	0.232112	0.000000	0.458343	
600500000	-13.161048	188	37.786197	1	7	'0 0 0 Z 0 Z Z Z Z 0 Z Z 	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.307290	0.000000	0.000000	0.692710	
600550000	-11.906414	829	0.923773	1	6	'Z Z Z 0 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000067	0.999933	0.000001	
600600000	-12.497180	595	14.466159	1	6	'0 0 0 Z 0 0 0 Z Z Z Z Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.150361	0.188668	0.660971	0.000000	
600650000	-11.790652	723	4.417347	1	2	'0 0 0 Z 0 0 0 0 0 0 0 Z 	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.005610	0.001736	0.992573	0.000081	
600700000	-15.494616	525	3.855539	1	4	'0 0 0 Z Z 0 0 Z Z 0 0 0 	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.054589	0.000056	0.846798	0.098558	
600750000	-12.442756	957	7.950022	1	7	'Z 0 0 Z 0 0 Z 0 Z Z Z Z 	0.000000	0.200000	0.200000	0.000000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
600800000	-11.304313	885	1.974699	1	5	'0 Z Z 0 0 Z 0 0 0 0 Z Z 	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000523	0.999477	0.000000	
600850000	-14.980846	207	8.640641	1	5	'Z Z 0 0 Z 0 Z Z 0 0 0 0 	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000296	0.000272	0.927296	0.072135	
600900000	-11.851599	847	2.624216	1	1	'0 0 Z 0 0 0 0 0 0 0 0 0 	0.090909	0.090909	0.000000	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000005	0.000010	0.999924	0.000061	
600950000	-13.027125	411	3.524324	1	5	'0 Z 0 Z Z 0 0 0 Z 0 0 Z 	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
601000000	-16.073508	457	16.861348	1	6	'0 Z Z 0 Z 0 Z Z 0 0 0 Z 	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
601050000	-16.559715	643	10.809707	1	5	'0 Z 0 Z 0 Z 0 0 0 0 Z Z 	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.001005	0.027894	0.971086	0.000014	
601100000	-14.198671	148	17.456799	2	6	'1 0 0 0 Z Z 0 Z Z Z 0 Z 	0.501231	0.099754	0.099754	0.099754	0.000000	0.000000	0.099754	0.000000	0.000000	0.000000	0.099754	0.000000	0.044566	0.000452	0.954969	0.000014	
601150000	-13.712950	580	32.868545	2	4	'0 0 0 0 1 1 Z 0 Z 1 Z Z 	0.079311	0.079311	0.079311	0.079311	0.201148	0.201148	0.000000	0.079311	0.000000	0.201148	0.000000	0.000000	0.137439	0.232068	0.601262	0.029231	
601200000	-10.860833	281	29.858514	2	6	'0 Z Z Z 0 0 1 1 Z Z 1 Z 	0.310476	0.000000	0.000000	0.000000	0.310476	0.310476	0.022858	0.022858	0.000000	0.000000	0.022858	0.000000	0.208426	0.503465	0.283863	0.004246	
601250000	-11.916321	694	1.712937	1	6	'0 Z Z Z Z Z 0 0 0 0 Z 0 	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.985974	0.014026	
601300000	-11.745209	119	2.159562	1	7	'Z 0 Z Z Z Z 0 0 0 Z Z 0 	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000017	0.000000	0.999824	0.000158	
601350000	-13.830805	924	2.579852	1	5	'0 0 0 0 Z Z Z 0 0 Z Z 0 	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.001015	0.000000	0.998380	0.000605	
601400000	-12.165501	875	5.227701	1	4	'Z Z Z 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.006579	0.952259	0.041162	
601450000	-11.451298	394	2.900256	1	5	'0 Z 0 0 Z Z 0 0 0 Z Z 0 	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000000	0.999421	0.000579	
601500000	-12.278892	783	7.188588	1	6	'Z Z 0 0 0 0 Z 0 Z Z 0 Z 	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.000015	0.160499	0.834352	0.005134	
601550000	-11.740969	947	2.030042	1	3	'Z 0 Z 0 Z 0 0 0 0 0 0 0 	0.000000	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000202	0.000002	0.991315	0.008481	
601600000	-12.046553	515	3.841698	1	3	'0 Z 0 0 0 0 0 0 0 0 Z Z 	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000000	0.000533	0.999467	0.000000	
601650000	-14.467406	53	10.951535	1	2	'0 0 0 0 0 0 0 Z Z 0 0 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.135040	0.096483	0.385342	0.383135	
601700000	-12.541402	369	5.757022	1	3	'0 Z 0 0 0 0 Z 0 0 0 Z 0 	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.000024	0.003537	0.974599	0.021840	
601750000	-12.751248	465	6.263204	1	6	'0 0 0 Z Z 0 0 0 Z Z Z Z 	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.042985	0.000000	0.957015	0.000000	
601800000	-12.689864	632	8.631701	1	5	'Z 0 0 0 0 0 Z 0 0 Z Z Z 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	0.085244	0.040395	0.874361	0.000000	
601850000	-12.546704	545	3.646301	1	5	'Z Z 0 0 0 0 Z 0 0 Z Z 0 	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.000003	0.004694	0.991972	0.003330	
601900000	-11.358320	134	1.680453	2	6	'0 Z Z Z 1 Z 0 0 0 Z 0 Z 	0.153065	0.000000	0.000000	0.000000	0.234674	0.000000	0.153065	0.153065	0.153065	0.000000	0.153065	0.000000	0.000000	0.000238	0.999761	0.000001	
601950000	-13.160743	969	2.411472	1	4	'0 0 Z 0 0 0 0 Z 0 Z 0 Z 	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.000510	0.000750	0.998740	0.000000	
602000000	-11.477600	531	1.998102	1	6	'0 Z Z 0 Z Z 0 0 0 0 Z Z 	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
602050000	-11.808178	96	1.382058	1	3	'Z Z 0 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000162	0.999838	0.000000	
602100000	-13.462279	883	19.580129	1	6	'0 0 0 0 0 Z Z Z Z Z Z 0 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.368768	0.631232	0.000000	0.000000	
602150000	-12.083147	729	3.592068	1	7	'Z Z 0 Z 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	0.200000	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.001174	0.998826	0.000000	
602200000	-11.694817	632	2.180874	1	3	'0 Z Z Z 0 0 0 0 0 0 0 0 	0.111111	0.000000	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000301	0.997239	0.002461	
602250000	-12.437865	840	0.937443	1	6	'0 Z Z Z Z Z 0 0 0 0 Z 0 	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.995745	0.004255	
602300000	-11.490734	119	1.438595	1	6	'0 0 Z 0 Z Z 0 0 0 Z Z Z 	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000002	0.000000	0.999998	0.000000	
602350000	-14.352387	289	6.289617	1	6	'Z Z Z Z 0 0 Z 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.022071	0.977403	0.000526	
602400000	-13.662290	559	3.094017	1	4	'0 0 0 0 0 Z Z 0 0 Z Z 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.016233	0.000788	0.965712	0.017267	
602450000	-15.389399	322	29.793409	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.285819	0.370300	0.159024	0.184857	
602500000	-12.579013	738	1.393649	1	4	'0 0 Z Z Z Z 0 0 0 0 0 0 	0.125000	0.125000	0.000000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000224	0.000000	0.988890	0.010886	
602550000	-11.806211	89	1.444921	1	7	'Z 0 Z Z Z Z 0 0 0 Z 0 Z 	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000730	0.000000	0.999270	0.000000	
602600000	-11.650675	511	1.792451	1	5	'0 Z 0 Z Z Z 0 0 0 0 0 Z 	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
602650000	-13.459777	775	5.929320	1	3	'Z 0 Z 0 0 0 Z 0 0 0 0 0 	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.001718	0.003284	0.989144	0.005854	
602700000	-12.396341	138	11.756930	1	5	'Z 0 0 0 0 0 Z 0 Z 0 Z Z 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.295699	0.198574	0.493880	0.011847	
602750000	-12.201158	850	0.980069	1	4	'Z 0 0 Z Z 0 0 0 0 0 Z 0 	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000700	0.000000	0.991576	0.007724	
602800000	-11.320317	539	1.194539	1	6	'Z Z 0 Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.995478	0.004522	
602850000	-11.706076	907	1.595175	1	5	'Z Z 0 Z 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000161	0.999802	0.000037	
602900000	-15.472015	353	7.098093	1	4	'0 0 0 0 0 Z Z 0 Z 0 0 Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.000000	0.740855	0.072282	0.170460	0.016404	
602950000	-12.838812	607	5.585231	1	5	'Z 0 0 Z 0 0 0 0 Z Z Z 0 	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.044410	0.023134	0.850718	0.081739	
603000000	-12.591064	296	14.816201	1	5	'0 0 0 0 0 Z Z 0 Z Z Z 0 	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.463205	0.054121	0.043907	0.438767	
603050000	-11.575455	801	3.092687	1	5	'0 Z Z Z 0 0 0 0 0 Z 0 Z 	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000001	0.001616	0.998382	0.000002	
603100000	-10.894865	638	42.936384	2	5	'0 1 1 0 0 0 Z 1 Z Z Z Z 	0.217385	0.043487	0.043487	0.217385	0.217385	0.217385	0.000000	0.043487	0.000000	0.000000	0.000000	0.000000	0.122605	0.165999	0.711396	0.000000	
603150000	-12.565920	900	87.260183	2	3	'0 1 0 1 1 Z 0 0 0 0 Z Z 	0.016243	0.300847	0.016243	0.300847	0.300847	0.000000	0.016243	0.016243	0.016243	0.016243	0.000000	0.000000	0.323815	0.323494	0.323617	0.029074	
603200000	-15.195670	446	96.249683	1	6	'0 0 0 0 Z 0 Z Z Z Z 0 Z 	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.338684	0.383758	0.000000	0.277558	
