Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2682945388
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      627.526411
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
709100000	-11.472159	405	3.227224	1	5	'Z 0 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.008288	0.001321	0.979960	0.010432	
709150000	-11.302282	857	3.000374	1	3	'Z 0 Z 0 0 0 0 0 0 0 0 Z 	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000480	0.001022	0.998479	0.000020	
709200000	-12.073278	812	3.034475	1	3	'Z 0 Z 0 Z 0 0 0 0 0 0 0 	0.000000	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000227	0.000007	0.973633	0.026132	
709250000	-11.857140	297	3.336877	1	3	'0 0 0 0 Z Z 0 0 0 0 Z 0 	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.006032	0.000001	0.968059	0.025909	
709300000	-12.443374	372	3.289525	1	4	'Z Z 0 Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000013	0.007928	0.984773	0.007286	
709350000	-12.051674	903	3.251950	1	4	'Z 0 Z Z 0 0 0 0 0 0 0 Z 	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.001741	0.001687	0.996570	0.000003	
709400000	-11.548068	756	3.088686	2	4	'0 0 Z 1 Z Z 0 1 1 1 Z 0 	0.139986	0.139986	0.000000	0.110014	0.000000	0.000000	0.139986	0.110014	0.110014	0.110014	0.000000	0.139986	0.000344	0.000000	0.990664	0.008992	
709450000	-11.460562	413	3.248346	1	3	'0 0 0 Z 0 0 0 0 0 Z Z 0 	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.003812	0.000774	0.985828	0.009586	
709500000	-11.503011	401	3.285167	1	3	'Z Z 0 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000001	0.000938	0.991731	0.007330	
709550000	-11.983411	493	3.344216	1	4	'Z Z Z 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.003116	0.996868	0.000017	
709600000	-11.727045	283	3.213621	1	5	'0 Z 0 0 Z Z 0 0 0 Z Z 0 	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000013	0.000000	0.976875	0.023112	
709650000	-16.624973	601	3.163422	1	5	'Z 0 0 Z 0 0 Z 0 Z Z 0 0 	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	1.000000	0.000000	0.000000	0.000000	
709700000	-12.765329	917	3.313520	1	6	'0 0 0 0 Z Z 0 0 Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.083389	0.000185	0.916425	0.000000	
709750000	-11.351257	490	3.251203	1	3	'0 0 0 0 0 Z 0 0 0 Z Z 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.002482	0.000364	0.979059	0.018094	
709800000	-11.473237	178	3.177786	1	3	'0 0 0 0 Z 0 0 0 0 Z 0 Z 	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.004400	0.000003	0.995597	0.000000	
709850000	-11.352935	203	2.978999	1	6	'0 Z 0 Z Z Z 0 0 0 0 Z Z 	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
709900000	-11.870594	107	2.804396	1	2	'0 0 0 0 0 0 0 0 0 0 Z Z 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000000	0.001799	0.000761	0.997431	0.000009	
709950000	-12.700966	518	2.749791	1	6	'Z 0 0 0 0 Z 0 0 Z Z Z Z 	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.331755	0.005818	0.662426	0.000000	
710000000	-11.483518	401	2.701457	1	4	'Z 0 Z 0 Z 0 0 0 0 Z 0 0 	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000322	0.000002	0.992986	0.006690	
710050000	-11.815006	802	2.694422	1	5	'Z 0 Z 0 0 0 0 0 0 Z Z Z 	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.001342	0.003056	0.995603	0.000000	
710100000	-11.143311	758	2.633342	1	3	'0 0 Z 0 0 0 0 0 0 Z Z 0 	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.000265	0.000930	0.988846	0.009959	
710150000	-11.586691	394	2.697705	1	4	'0 Z 0 0 Z Z 0 0 0 0 0 Z 	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	1.000000	0.000000	
710200000	-12.943629	588	2.603784	1	4	'Z 0 0 0 0 0 Z 0 0 0 Z Z 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.013171	0.003176	0.983557	0.000095	
710250000	-11.478893	48	2.575411	1	3	'0 0 0 0 Z Z 0 0 0 0 Z 0 	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.003521	0.000003	0.992686	0.003791	
710300000	-13.357397	424	2.616369	1	6	'0 Z 0 0 Z 0 Z 0 0 Z Z Z 	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
710350000	-12.027965	996	2.438157	1	3	'Z 0 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.003051	0.001307	0.977140	0.018503	
710400000	-11.344962	629	2.466457	1	7	'Z 0 Z Z Z 0 0 0 0 Z Z Z 	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.002192	0.000000	0.997808	0.000000	
710450000	-10.714592	99	2.161932	1	6	'Z 0 Z Z 0 0 0 0 0 Z Z Z 	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000148	0.000231	0.999620	0.000000	
710500000	-11.748933	709	1.961309	1	5	'Z Z Z 0 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000187	0.991031	0.008782	
710550000	-13.551220	263	1.974656	1	3	'0 0 0 0 Z 0 0 Z 0 Z 0 0 	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.001437	0.000001	0.993325	0.005237	
710600000	-12.054515	9	1.971034	1	1	'0 0 0 0 0 0 0 0 0 0 0 Z 	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000000	0.000690	0.000279	0.999027	0.000004	
710650000	-11.341694	474	2.083574	1	5	'Z Z 0 Z 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000001	0.000701	0.992558	0.006740	
710700000	-13.472043	876	2.228789	1	4	'0 0 0 0 Z 0 0 0 Z Z 0 Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.024074	0.000012	0.975915	0.000000	
710750000	-11.903587	524	2.323958	1	3	'0 Z Z Z 0 0 0 0 0 0 0 0 	0.111111	0.000000	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000702	0.993551	0.005748	
710800000	-11.703843	888	2.294762	1	4	'Z Z 0 Z Z 0 0 0 0 0 0 0 	0.000000	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.989325	0.010674	
710850000	-11.972654	46	2.306999	1	3	'Z Z 0 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000221	0.999779	0.000000	
710900000	-12.350227	566	2.326442	1	6	'Z Z Z Z Z Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.982621	0.017379	
710950000	-11.688518	567	2.356202	1	1	'0 0 0 0 0 0 0 0 0 0 0 Z 	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000000	0.001164	0.000522	0.998309	0.000005	
711000000	-11.868801	264	2.146906	1	3	'0 0 0 Z 0 0 0 0 0 Z Z 0 	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.004050	0.001228	0.979576	0.015146	
711050000	-14.506971	558	2.200346	1	3	'0 0 0 0 Z Z 0 Z 0 0 0 0 	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.001419	0.000000	0.984658	0.013923	
711100000	-11.554510	543	2.252644	1	5	'0 Z Z Z Z Z 0 0 0 0 0 0 	0.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.987414	0.012586	
711150000	-11.496638	558	2.082128	1	4	'0 0 Z Z 0 0 0 0 0 Z 0 Z 	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000203	0.000598	0.999197	0.000002	
711200000	-11.935381	106	2.317688	1	3	'Z Z 0 0 Z 0 0 0 0 0 0 0 	0.000000	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.994149	0.005850	
711250000	-11.584699	490	2.326084	1	4	'Z Z 0 Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000757	0.999241	0.000002	
711300000	-12.911753	781	2.127976	1	7	'Z 0 0 0 Z Z 0 0 Z Z Z Z 	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.086508	0.000084	0.913407	0.000000	
711350000	-11.650001	514	1.994365	1	4	'Z 0 Z 0 0 0 0 0 0 Z 0 Z 	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000582	0.001614	0.997796	0.000008	
711400000	-12.148319	435	2.211431	1	6	'0 Z Z Z 0 Z 0 0 0 Z 0 Z 	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.001208	0.998790	0.000001	
711450000	-11.953944	926	1.998383	1	6	'Z Z Z Z 0 Z 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000192	0.999808	0.000000	
711500000	-11.291190	76	1.993606	1	3	'0 0 0 Z Z Z 0 0 0 0 0 0 	0.111111	0.111111	0.111111	0.000000	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.001503	0.000000	0.996986	0.001511	
711550000	-12.518428	978	2.110395	1	2	'0 0 0 Z 0 0 0 0 0 0 0 Z 	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000562	0.000283	0.999153	0.000002	
711600000	-11.146394	726	1.994078	1	4	'Z 0 0 0 0 Z 0 0 0 0 Z Z 	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000734	0.000777	0.998489	0.000000	
711650000	-15.986901	968	2.010820	1	6	'0 Z Z 0 0 0 Z 0 Z Z Z 0 	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.001636	0.997782	0.000581	
711700000	-11.942577	905	2.074707	1	4	'0 Z 0 Z Z 0 0 0 0 0 0 Z 	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	1.000000	0.000000	
711750000	-14.201076	604	1.951033	1	4	'0 Z 0 0 Z Z 0 Z 0 0 0 0 	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000001	0.000000	0.989314	0.010684	
711800000	-13.267434	683	2.160275	1	3	'0 0 0 0 0 0 Z 0 0 0 Z Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.000000	0.010604	0.002215	0.987103	0.000078	
711850000	-15.489442	492	2.232155	1	7	'Z 0 Z Z 0 Z 0 0 Z Z Z 0 	0.000000	0.200000	0.000000	0.000000	0.200000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	1.000000	
711900000	-11.919242	205	2.008954	1	6	'Z Z Z 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
711950000	-13.155498	884	1.642055	1	5	'Z 0 0 0 0 0 Z 0 0 Z Z Z 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	0.060343	0.009769	0.929888	0.000000	
712000000	-12.190287	978	1.668143	1	6	'Z Z 0 Z Z Z 0 0 0 0 Z 0 	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000001	0.000000	0.991753	0.008246	
712050000	-11.509060	237	1.759706	1	7	'Z 0 Z Z Z Z 0 0 0 0 Z Z 	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.001234	0.000000	0.998736	0.000030	
712100000	-11.501829	981	1.874510	1	5	'0 Z Z 0 0 Z 0 0 0 Z Z 0 	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000040	0.999707	0.000253	
712150000	-11.693471	505	1.777454	1	6	'Z Z 0 Z Z Z 0 0 0 0 0 Z 	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
712200000	-11.477720	110	1.917473	1	6	'Z 0 0 0 Z Z 0 0 0 Z Z Z 	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000449	0.000000	0.999551	0.000000	
712250000	-11.083688	707	2.143935	1	4	'0 0 Z 0 0 0 0 0 0 Z Z Z 	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000583	0.000539	0.998878	0.000000	
712300000	-11.576479	299	2.107741	1	4	'0 Z 0 Z Z 0 0 0 0 0 0 Z 	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	1.000000	0.000000	
712350000	-11.762200	343	2.172106	1	4	'0 0 0 0 Z Z 0 0 0 Z Z 0 	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000896	0.000000	0.996421	0.002682	
712400000	-11.289647	533	2.271241	1	4	'Z 0 Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000294	0.000470	0.996878	0.002358	
712450000	-11.007726	628	2.270758	1	4	'0 Z 0 0 Z 0 0 0 0 0 Z Z 	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
712500000	-11.700718	404	2.491885	1	5	'0 0 Z Z 0 Z 0 0 0 Z Z 0 	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000957	0.000848	0.991005	0.007190	
712550000	-11.763559	962	2.528288	1	4	'0 Z 0 0 0 Z 0 0 0 Z 0 Z 	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.000339	0.999661	0.000000	
712600000	-11.851203	8	2.257177	1	7	'0 Z Z Z Z Z 0 0 0 Z 0 Z 	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	1.000000	0.000000	
712650000	-11.452935	871	2.234850	1	6	'Z Z 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000002	0.000578	0.994181	0.005240	
712700000	-11.387901	208	2.366217	1	5	'Z Z 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000006	0.000714	0.982741	0.016540	
712750000	-11.509250	171	2.226648	1	6	'0 Z 0 Z 0 Z 0 0 0 Z Z Z 	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000685	0.999315	0.000000	
712800000	-12.344373	606	2.352134	1	4	'Z Z Z 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.001000	0.998996	0.000004	
712850000	-11.977860	407	2.318244	1	4	'0 0 Z Z 0 Z 0 0 0 Z 0 0 	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000261	0.000253	0.992846	0.006640	
712900000	-14.144778	454	2.537000	1	5	'0 Z 0 0 0 0 0 0 Z Z Z Z 	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000001	0.007549	0.992450	0.000000	
712950000	-11.792515	122	2.694885	1	2	'0 0 0 0 0 Z 0 0 0 Z 0 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.000465	0.000465	0.998597	0.000474	
713000000	-11.712887	77	2.562233	1	4	'0 0 0 0 Z Z 0 0 0 Z 0 Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000654	0.000000	0.999346	0.000000	
713050000	-12.744953	987	2.820745	1	6	'Z Z Z 0 Z Z Z 0 0 0 0 0 	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.953990	0.046010	
713100000	-13.713000	507	3.059250	1	5	'Z Z 0 Z 0 0 0 0 Z Z 0 0 	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.001204	0.994426	0.004369	
713150000	-12.458571	187	3.088755	1	4	'Z Z 0 Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000008	0.001158	0.984076	0.014757	
713200000	-11.548742	82	3.075027	1	4	'0 0 0 0 Z Z 0 0 0 0 Z Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.004157	0.000002	0.995823	0.000018	
713250000	-11.538077	573	2.966393	1	3	'0 0 0 Z 0 Z 0 0 0 0 0 Z 	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.002374	0.000459	0.997137	0.000029	
713300000	-11.419138	546	2.757644	1	6	'Z 0 0 Z Z 0 0 0 0 Z Z Z 	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.002329	0.000000	0.997671	0.000000	
713350000	-11.486301	794	2.647822	2	4	'Z 1 Z Z 1 Z 0 0 0 0 0 0 	0.000000	0.254383	0.000000	0.000000	0.254383	0.000000	0.081872	0.081872	0.081872	0.081872	0.081872	0.081872	0.002490	0.001783	0.986666	0.009061	
713400000	-11.590994	524	2.703326	1	5	'0 0 0 Z Z Z 0 0 0 0 Z Z 	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.002362	0.000000	0.997632	0.000007	
713450000	-11.804879	145	2.590991	1	3	'0 Z 0 0 Z Z 0 0 0 0 0 0 	0.111111	0.000000	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000002	0.000000	0.985746	0.014252	
713500000	-13.348075	769	2.427245	1	5	'0 Z Z 0 0 0 Z 0 0 Z 0 Z 	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.000001	0.003839	0.996146	0.000014	
713550000	-12.530644	309	2.318485	1	4	'Z 0 0 0 0 Z Z 0 0 0 Z 0 	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.001181	0.000169	0.996618	0.002032	
713600000	-11.192408	614	2.139587	1	3	'0 0 0 0 0 0 0 0 0 Z Z Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000000	0.000137	0.000141	0.999722	0.000000	
713650000	-12.109321	25	2.006546	1	2	'0 0 0 0 0 Z 0 0 0 0 Z 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000665	0.000192	0.996057	0.003086	
713700000	-12.809078	470	2.001963	1	6	'Z Z Z 0 0 Z Z 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000698	0.976388	0.022913	
713750000	-11.453674	719	1.831567	1	6	'Z 0 Z 0 Z Z 0 0 0 0 Z Z 	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000856	0.000000	0.999140	0.000004	
713800000	-11.645807	810	2.234897	1	3	'0 0 Z 0 0 0 0 0 0 0 Z Z 	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000224	0.000424	0.999351	0.000001	
713850000	-11.804238	378	2.279647	1	3	'0 0 0 Z Z 0 0 0 0 0 0 Z 	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000271	0.000000	0.999729	0.000000	
713900000	-13.494349	12	2.262972	1	4	'0 0 Z 0 Z Z 0 Z 0 0 0 0 	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000224	0.000000	0.995720	0.004056	
713950000	-11.408862	696	2.345848	1	5	'Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000810	0.989927	0.009264	
714000000	-11.441567	604	2.302231	1	5	'Z Z Z 0 Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000003	0.986785	0.013212	
714050000	-11.754975	928	2.339806	1	4	'Z 0 0 0 Z Z 0 0 0 0 0 Z 	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.001868	0.000000	0.998128	0.000004	
